SampleID	landscape	frag_unique_ID	fragment	Final_Bd_Load_log	Presence_Bd	Campanha	Data	Julian_date	species	Developmental_Mode	Season	Latitude	Longitude	GPS_UTM	Den_Dre	frag_percent_Dre	Tipo_drenagem	Ndrena	frag_Denborda	DenFrag	DenAPP	TamFrag_m2	frag_Split_pond	frag_Split_Stream_2nd	land_percent_CobVeg	percent_APP	percent_Frgmentos	land_DenBorda	DenFrag_2	DenAPP_2	N_Frag	land_Den_Dre_2	land_percent_Dre	percent_m_agua	percent_Dren_APP	Den_Dre_APP	land_ENND_Frag	ENND_APP	family	Landsc_ID	type	species_infection	type_season	reads_contam_removed	reads_contam_removed_005keep	rarefy_keep	observed_otus	faith_pd	pielou_e	shannon	unweighted_pc1_all	unweighted_pc2_all	weighted_pc1_all	weighted_pc2_all	bc_disper	jaccard_disper	Load_SQR	Julian_Date	Tam_Frag_Log	Residual_Final_Bd_Load_log	AntiFungal_Richness	TotalAntiFungal	Propor_TotalAntiFungal
RM504	INTERVALES	Z	F2	0	0	2	12/13/2018	18347	Boana faber	AL	CHUVOSA	-24274238	-48419660	22J 761949 7312985	19.279	35.7753	Npermanente	2	199.0847	110.6026	88.4821	6875326673	0	0	86.45	22.77	63.68	236.42	132.04	104.38	3598	2.78	95.24	0.2465	22.0658	77.1512	21.16	24.11	Hylidae	6	continuous	Boana faber0	continuousCHUVOSA	25888	22862	1	153	15.10934423	0.313706922	2.276692801	0.059938278	-0.190209755	-0.111723214	-0.054038948	0.649739857	0.627039651	0	84	9.837293338	NA	60	1812	0.906
RM505	INTERVALES	Z	F2	0.628034044	1	2	12/13/2018	18347	Boana faber	AL	CHUVOSA	-24274238	-48419660	22J 761949 7312985	19.279	35.7753	Npermanente	2	199.0847	110.6026	88.4821	6875326673	0	0	86.45	22.77	63.68	236.42	132.04	104.38	3598	2.78	95.24	0.2465	22.0658	77.1512	21.16	24.11	Hylidae	6	continuous	Boana faber1	continuousCHUVOSA	9424	3940	1	264	22.27211727	0.874835735	7.037523442	-0.076742201	-0.162532804	-0.071297609	0.147129267	0.615894095	0.597804264	1.801812561	84	9.837293338	-0.845101866	110	1154	0.577
RM507	RB	T	F1	0	0	2	12/14/2018	18348	Rhinella ornata	AL	CHUVOSA	-24234764	-48761401	22J 727314 7317958	7.2545	27.3604	Npermanente	2	213.5059	128.2051	85.3008	168283.24	348.095	120.295	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Bufonidae	5	fragmented	Rhinella ornata0	fragmentedCHUVOSA	14133	12560	1	220	17.8201318	0.491139475	3.821732925	-0.098707286	0.046111906	0.701867332	0.005769802	0.62819433	0.577180602	0	85	5.226040865	NA	108	649	0.3245
RM510	RB	U	F2	0	0	2	12/15/2018	18349	Boana faber	AL	CHUVOSA	-24215133	-48775810	22J 725885 7320156	19.3617	35.3771	Npermanente	2	275.8884	144.9239	130.9645	187892.32	251.79	202.695	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Hylidae	5	fragmented	Boana faber0	fragmentedCHUVOSA	5876	4147	1	161	16.41350898	0.510090452	3.739430703	0.004630418	0.030433598	-0.106105523	-0.030846607	0.684280617	0.634168606	0	86	5.273909029	NA	76	1615	0.8075
RM511	RB	U	F2	0	0	2	12/15/2018	18349	Boana faber	AL	CHUVOSA	-24215133	-48775810	22J 725885 7320156	19.3617	35.3771	Npermanente	2	275.8884	144.9239	130.9645	187892.32	251.79	202.695	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Hylidae	5	fragmented	Boana faber0	fragmentedCHUVOSA	6101	3386	1	175	15.73292112	0.800355409	5.963617116	0.059188957	-0.066079411	-0.08029684	0.125285158	0.698189951	0.64547594	0	86	5.273909029	NA	84	1264	0.632
RM513	RB	U	F2	2.586185974	1	2	12/15/2018	18349	Boana faber	AL	CHUVOSA	-24215133	-48775810	22J 725885 7320156	19.3617	35.3771	Npermanente	2	275.8884	144.9239	130.9645	187892.32	251.79	202.695	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Hylidae	5	fragmented	Boana faber1	fragmentedCHUVOSA	5280	5170	1	51	7.443713794	0.380315215	2.157309664	0.277921474	0.111163547	-0.093714359	-0.109539525	0.676623041	0.684445829	19.61232937	86	5.273909029	1.110118817	36	1971	0.9855
RM514	RB	U	F2	0	0	2	12/15/2018	18349	Bokermannohyla hylax	AL	CHUVOSA	-24215133	-48775810	22J 725885 7320156	19.3617	35.3771	Npermanente	2	275.8884	144.9239	130.9645	187892.32	251.79	202.695	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Hylidae	5	fragmented	Bokermannohyla hylax0	fragmentedCHUVOSA	7278	3888	1	236	20.78007006	0.840838132	6.62802686	-0.149178045	-0.027842453	-0.080213368	0.235229743	0.623946769	0.588422109	0	86	5.273909029	NA	95	957	0.4785
RM515	RB	U	F2	0	0	2	12/15/2018	18349	Ischnocnema henselli	TD	CHUVOSA	-24215133	-48775810	22J 725885 7320156	19.3617	35.3771	Npermanente	2	275.8884	144.9239	130.9645	187892.32	251.79	202.695	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Brachycephalidae	5	fragmented	Ischnocnema henselli0	fragmentedCHUVOSA	29454	28616	1	84	9.300937111	0.249178014	1.592824962	0.124805822	0.133123863	0.003617777	-0.248206372	0.690618263	0.666472296	0	86	5.273909029	NA	52	1763	0.8815
RM519	RB	W	F4	0	0	2	12/16/2018	18350	Boana faber	AL	CHUVOSA	-24195985	-48745092	22J 729040 7322227	29.9383	40.2162	Npermanente	6	299.0986	141.9322	157.1664	503995.64	245.47	211.61	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Hylidae	5	fragmented	Boana faber0	fragmentedCHUVOSA	5681	3912	1	134	11.65382352	0.694320891	4.906133345	0.186150265	0.051913327	-0.135001241	-0.070181005	0.669271627	0.654893588	0	87	5.702426779	NA	79	1393	0.6965
RM521	RB	W	F4	0	0	2	12/16/2018	18350	Haddadus binotatus	TD	CHUVOSA	-24195985	-48745092	22J 729040 7322227	29.9383	40.2162	Npermanente	6	299.0986	141.9322	157.1664	503995.64	245.47	211.61	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Craugastoridae	5	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	6623	3094	1	296	23.08956928	0.898179853	7.373565615	-0.235474393	-0.015802765	-0.088113352	0.233764052	0.640016139	0.571796467	0	87	5.702426779	NA	99	792	0.396
RM522	RB	V	F3	0	0	2	12/17/2018	18351	Boana faber	AL	CHUVOSA	-24202375	-48758434	22J 727673 7321541	38.2576	45.379	Npermanente	7	356.227	148.7876	207.4394	894465.65	400.9	185.745	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Hylidae	5	fragmented	Boana faber0	fragmentedCHUVOSA	26932	24457	1	76	9.542116423	0.30701393	1.91820078	0.266694048	-0.033541176	-0.270515476	0.019749525	0.727371919	0.690541025	0	88	5.951563667	NA	38	332	0.166
RM523	RB	V	F3	0	0	2	12/17/2018	18351	Boana faber	AL	CHUVOSA	-24202375	-48758434	22J 727673 7321541	38.2576	45.379	Npermanente	7	356.227	148.7876	207.4394	894465.65	400.9	185.745	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Hylidae	5	fragmented	Boana faber0	fragmentedCHUVOSA	3168	2123	1	135	11.21844929	0.728846705	5.15791373	0.257404562	-0.050901947	-0.141616958	-0.010159382	0.624848915	0.649040573	0	88	5.951563667	NA	69	1510	0.755
RM524	RB	V	F3	0	0	2	12/17/2018	18351	Boana faber	AL	CHUVOSA	-24202375	-48758434	22J 727673 7321541	38.2576	45.379	Npermanente	7	356.227	148.7876	207.4394	894465.65	400.9	185.745	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Hylidae	5	fragmented	Boana faber0	fragmentedCHUVOSA	5558	2084	1	93	10.14332857	0.860850252	5.629236511	0.266065394	-0.018267328	-0.131565103	0.026358952	0.677204558	0.688410632	0	88	5.951563667	NA	48	1151	0.5755
RM525	RB	V	F3	0	0	2	12/17/2018	18351	Boana faber	AL	CHUVOSA	-24202375	-48758434	22J 727673 7321541	38.2576	45.379	Npermanente	7	356.227	148.7876	207.4394	894465.65	400.9	185.745	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Hylidae	5	fragmented	Boana faber0	fragmentedCHUVOSA	10631	4538	1	163	18.73943067	0.780073397	5.732547331	-0.032615268	-0.245769998	-0.096604851	0.266104922	0.721779157	0.666567256	0	88	5.951563667	NA	41	315	0.1575
RM526	RB	X	F5	0	0	2	12/18/2018	18352	Haddadus binotatus	TD	CHUVOSA	-24213095	-48767311	22J 726752 7320368	31.2911	37.396	Npermanente	3	299.5304	171.3415	128.1889	894465.65	287.9475	70.0675	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Craugastoridae	5	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	8024	4843	1	302	26.41450014	0.83726507	6.897728525	-0.259213013	0.033190836	-0.080598786	0.14664669	0.581565402	0.574513843	0	89	5.951563667	NA	126	1322	0.661
RM527	RB	X	F5	0	0	2	12/18/2018	18352	Haddadus binotatus	TD	CHUVOSA	-24213095	-48767311	22J 726752 7320368	31.2911	37.396	Npermanente	3	299.5304	171.3415	128.1889	894465.65	287.9475	70.0675	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Craugastoridae	5	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	7045	5185	1	322	24.78160023	0.818896072	6.822155106	-0.257711654	0.082336341	-0.034385094	0.097195317	0.571782584	0.566197061	0	89	5.951563667	NA	131	1428	0.714
RM528	RB	X	F5	0	0	2	12/18/2018	18352	Haddadus binotatus	TD	CHUVOSA	-24213095	-48767311	22J 726752 7320368	31.2911	37.396	Npermanente	3	299.5304	171.3415	128.1889	894465.65	287.9475	70.0675	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Craugastoridae	5	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	6610	4309	1	301	25.12735673	0.81731118	6.729429416	-0.254955431	0.061327629	0.098466738	0.114371197	0.585683773	0.569913928	0	89	5.951563667	NA	118	1426	0.713
RM529	RB	X	F5	0	0	2	12/18/2018	18352	Haddadus binotatus	TD	CHUVOSA	-24213095	-48767311	22J 726752 7320368	31.2911	37.396	Npermanente	3	299.5304	171.3415	128.1889	894465.65	287.9475	70.0675	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Craugastoridae	5	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	7294	4430	1	289	22.65236425	0.860419457	7.033865115	-0.196957034	0.125444951	-0.057836426	0.096802315	0.560396733	0.563674131	0	89	5.951563667	NA	136	1376	0.688
RM530	RB	X	F5	0	0	2	12/18/2018	18352	Ischnocnema henselli	TD	CHUVOSA	-24213095	-48767311	22J 726752 7320368	31.2911	37.396	Npermanente	3	299.5304	171.3415	128.1889	894465.65	287.9475	70.0675	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Brachycephalidae	5	fragmented	Ischnocnema henselli0	fragmentedCHUVOSA	5374	4548	1	175	17.4756216	0.499920167	3.725010706	-0.026649791	-0.045915308	-0.061470688	-0.056968525	0.673699107	0.605657993	0	89	5.951563667	NA	85	1671	0.8355
RM531	RB	X	F5	0	0	2	12/18/2018	18352	Ischnocnema henselli	TD	CHUVOSA	-24213095	-48767311	22J 726752 7320368	31.2911	37.396	Npermanente	3	299.5304	171.3415	128.1889	894465.65	287.9475	70.0675	40.51	15.15	25.01	223.45	125.52	97.93	9327	2.5	95.65	0	14.5186	53.8302	27.73	31.18	Brachycephalidae	5	fragmented	Ischnocnema henselli0	fragmentedCHUVOSA	30724	28926	1	109	13.55478035	0.159965414	1.082675409	0.067751173	0.079669917	-0.091038391	-0.247285391	0.698068649	0.658899782	0	89	5.951563667	NA	54	1841	0.9205
RM532	INTERVALES	AA	F3	0	0	2	12/19/2018	18353	Rhinella ornata	AL	CHUVOSA	-24265957	-48442374	22J 759659 7313945	25.7367	35.7579	Npermanente	3	219.4222	109.7111	109.7111	6875326673	0	0	86.45	22.77	63.68	236.42	132.04	104.38	3598	2.78	95.24	0.2465	22.0658	77.1512	21.16	24.11	Bufonidae	6	continuous	Rhinella ornata0	continuousCHUVOSA	17195	15718	1	200	14.88005154	0.689509766	5.270513496	-0.018510747	0.216424913	0.048049595	-0.013713798	0.591859585	0.584146159	0	90	9.837293338	NA	118	1737	0.8685
RM534	INTERVALES	Y	F1	2.951816149	1	2	12/19/2018	18353	Ischnocnema henselli	TD	CHUVOSA	-24264562	-48418074	22J 762130 7314054	11.1037	26.0197	Permanente	1	276.8879	122.5528	154.3351	6875326673	0	0	86.45	22.77	63.68	236.42	132.04	104.38	3598	2.78	95.24	0.2465	22.0658	77.1512	21.16	24.11	Brachycephalidae	6	continuous	Ischnocnema henselli1	continuousCHUVOSA	26390	24831	1	128	14.48211563	0.230232943	1.611630602	-0.010249892	0.015317834	-0.133837078	-0.20698235	0.664738666	0.619763673	29.89959547	90	9.837293338	1.500468106	58	1883	0.9415
RM535	INTERVALES	AB	F4	0	0	2	12/20/2018	18354	Boana faber	AL	CHUVOSA	-24265623	-48407744	22J 763177 7313917	132.9572	35.4282	Permanente	2	166.7938	73.4808	93.313	6875326673	0	0	86.45	22.77	63.68	236.42	132.04	104.38	3598	2.78	95.24	0.2465	22.0658	77.1512	21.16	24.11	Hylidae	6	continuous	Boana faber0	continuousCHUVOSA	14105	3316	1	78	9.920142639	0.793451369	4.987160993	0.216168438	0.007554633	-0.188675828	0.190407161	0.721387805	0.701801644	0	91	9.837293338	NA	37	552	0.276
RM536	INTERVALES	AB	F4	0	0	2	12/20/2018	18354	Boana faber	AL	CHUVOSA	-24265623	-48407744	22J 763177 7313917	132.9572	35.4282	Permanente	2	166.7938	73.4808	93.313	6875326673	0	0	86.45	22.77	63.68	236.42	132.04	104.38	3598	2.78	95.24	0.2465	22.0658	77.1512	21.16	24.11	Hylidae	6	continuous	Boana faber0	continuousCHUVOSA	8801	6507	1	243	21.43389664	0.70111987	5.556243511	-0.078841157	-0.259496869	-0.1266534	0.043158533	0.604673258	0.615388428	0	91	9.837293338	NA	75	1225	0.6125
RM538	INTERVALES	AB	F4	0	0	2	12/20/2018	18354	Rhinella ornata	AL	CHUVOSA	-24265623	-48407744	22J 763177 7313917	132.9572	35.4282	Permanente	2	166.7938	73.4808	93.313	6875326673	0	0	86.45	22.77	63.68	236.42	132.04	104.38	3598	2.78	95.24	0.2465	22.0658	77.1512	21.16	24.11	Bufonidae	6	continuous	Rhinella ornata0	continuousCHUVOSA	6212	2369	1	177	15.43322173	0.749463363	5.596696767	0.05765949	0.069459705	0.347200662	0.164403584	0.637125008	0.60234374	0	91	9.837293338	NA	96	1194	0.597
RM540	JAPI	M	F3	0.511782609	1	2	12/21/2018	18355	Boana faber	AL	CHUVOSA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber1	continuousCHUVOSA	6469	6139	1	67	7.26899098	0.42431021	2.573903578	0.385557898	0.041104754	-0.069221644	-0.083498644	0.716833271	0.685488771	1.499748686	92	8.422860078	-0.97307829	45	1938	0.969
RM541	JAPI	M	F3	0	0	2	12/21/2018	18355	Boana faber	AL	CHUVOSA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	6225	3650	1	175	16.09274436	0.83817122	6.245390709	-0.008232105	-0.160164505	-0.217135056	0.162840577	0.67567285	0.635867492	0	92	8.422860078	NA	63	777	0.3885
RM542	JAPI	M	F3	0	0	2	12/21/2018	18355	Boana faber	AL	CHUVOSA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	6762	2885	1	111	12.69270724	0.865099673	5.877846942	0.17770847	-0.245436866	-0.13204375	0.102566829	0.698526455	0.672281282	0	92	8.422860078	NA	44	1171	0.5855
RM544	JAPI	M	F3	0	0	2	12/21/2018	18355	Boana faber	AL	CHUVOSA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	6739	4260	1	119	10.9947143	0.778446457	5.367246459	0.223620128	-0.029712636	-0.103874521	0.024188621	0.61945767	0.636117044	0	92	8.422860078	NA	65	1596	0.798
RM545	JAPI	M	F3	0	0	2	12/21/2018	18355	Boana faber	AL	CHUVOSA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	5553	3736	1	87	10.60664763	0.726067459	4.678011612	0.261163164	-0.128739268	-0.111745499	-0.014513837	0.68984545	0.6757464	0	92	8.422860078	NA	45	1484	0.742
RM548	JAPI	M	F3	2.538047785	1	2	12/21/2018	18355	Ischnocnema henselli	TD	CHUVOSA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli1	continuousCHUVOSA	16173	14970	1	204	17.4682091	0.487964672	3.743872519	-0.093388447	0.100813994	-0.005666231	-0.165569195	0.53865356	0.572532383	18.5521351	92	8.422860078	1.083768494	100	1686	0.843
RM549	JAPI	M	F3	0	0	2	12/21/2018	18355	Haddadus binotatus	TD	CHUVOSA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Craugastoridae	3	continuous	Haddadus binotatus0	continuousCHUVOSA	4411	3296	1	228	19.2558373	0.771312067	6.041602591	-0.140943723	0.050860526	-0.028362806	0.056368262	0.56801291	0.566238399	0	92	8.422860078	NA	118	1664	0.832
RM550	JAPI	M	F3	0	0	2	12/21/2018	18355	Rhinella ornata	AL	CHUVOSA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Bufonidae	3	continuous	Rhinella ornata0	continuousCHUVOSA	14333	13237	1	201	15.07267049	0.776055887	5.937643709	-0.008982719	0.146393237	-0.004783832	-0.009842043	0.570350454	0.582550154	0	92	8.422860078	NA	130	1824	0.912
RM551	JAPI	M	F3	0	0	2	12/21/2018	18355	Bokermannohyla hylax	AL	CHUVOSA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Bokermannohyla hylax0	continuousCHUVOSA	46126	45185	1	49	8.163366429	0.134534516	0.755372271	0.258543434	-0.097166218	-0.168090019	-0.26487412	0.639637308	0.705174071	0	92	8.422860078	NA	27	1967	0.9835
RM552	JAPI	M	F3	0	0	2	12/21/2018	18355	Bokermannohyla hylax	AL	CHUVOSA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Bokermannohyla hylax0	continuousCHUVOSA	23745	21040	1	81	11.18593714	0.276162501	1.750828832	0.153719418	-0.150459578	-0.175012385	-0.249068295	0.634818291	0.682919659	0	92	8.422860078	NA	31	1623	0.8115
RM554	JAPI	M	F3	0	0	2	12/21/2018	18355	Bokermannohyla hylax	AL	CHUVOSA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Bokermannohyla hylax0	continuousCHUVOSA	64889	60171	1	110	13.18756825	0.223260489	1.514009683	0.078266908	-0.133731727	-0.147838556	-0.230328524	0.604638833	0.655060417	0	92	8.422860078	NA	50	1913	0.9565
RM555	JAPI	M	F3	0	0	2	12/21/2018	18355	Bokermannohyla hylax	AL	CHUVOSA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Bokermannohyla hylax0	continuousCHUVOSA	6733	3465	1	100	13.51028473	0.797738423	5.300059361	0.105432761	-0.233744688	-0.117055895	0.031994295	0.634541711	0.669557555	0	92	8.422860078	NA	38	1112	0.556
RM558	JAPI	N	F4	0	0	2	12/22/2018	18356	Boana faber	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	4276	2948	1	199	18.41291628	0.810105548	6.186471971	0.028103157	-0.120581021	-0.143839521	0.121699838	0.662229881	0.623365715	0	93	8.422860078	NA	79	1045	0.5225
RM559	JAPI	N	F4	0	0	2	12/22/2018	18356	Boana faber	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	5085	3497	1	180	16.431277	0.587707455	4.403017914	0.009915953	-0.262906993	-0.115404684	-0.001531464	0.665253138	0.633119799	0	93	8.422860078	NA	66	1501	0.7505
RM562	JAPI	N	F4	0	0	2	12/22/2018	18356	Boana faber	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	6914	3460	1	24	5.328371849	0.520193262	2.3850666	0.356770418	-0.028217026	-0.151776031	-0.050348089	0.758234871	0.754828379	0	93	8.422860078	NA	7	270	0.135
RM564	JAPI	N	F4	0	0	2	12/22/2018	18356	Boana faber	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	13869	8604	1	231	20.20252071	0.855513471	6.717277077	-0.065319158	-0.191607892	-0.168781341	0.246600898	0.680899502	0.620844651	0	93	8.422860078	NA	71	620	0.31
RM565	JAPI	N	F4	0	0	2	12/22/2018	18356	Boana faber	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	7853	2515	1	162	15.89139094	0.858036987	6.297862779	0.04945892	-0.130759578	-0.138961136	0.252736367	0.667369837	0.62716668	0	93	8.422860078	NA	70	1216	0.608
RM570	JAPI	N	F4	0	0	2	12/22/2018	18356	Bokermannohyla hylax	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Bokermannohyla hylax0	continuousCHUVOSA	7660	5619	1	254	20.2017832	0.693727078	5.541966883	-0.070719743	-0.233228746	-0.129766514	-0.029747312	0.555518096	0.602188694	0	93	8.422860078	NA	84	1247	0.6235
RM572	JAPI	N	F4	0.56396945	1	2	12/22/2018	18356	Rhinella ornata	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Bufonidae	3	continuous	Rhinella ornata1	continuousCHUVOSA	20991	19782	1	228	16.16053279	0.767673788	6.013104349	-0.018217667	0.211791028	0.185548522	0.048158025	0.580968955	0.559022754	1.632212606	93	8.422860078	-0.523682725	129	1692	0.846
RM574	JAPI	N	F4	0	0	2	12/22/2018	18356	Rhinella ornata	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Bufonidae	3	continuous	Rhinella ornata0	continuousCHUVOSA	19670	16009	1	323	21.48674215	0.808120519	6.735999982	-0.128218665	0.008850281	0.317398633	0.201307325	0.565755177	0.549885997	0	93	8.422860078	NA	141	1227	0.6135
RM575	JAPI	N	F4	0	0	2	12/22/2018	18356	Rhinella ornata	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Bufonidae	3	continuous	Rhinella ornata0	continuousCHUVOSA	10176	7311	1	206	19.89129762	0.67670675	5.201506794	-0.127727736	-0.031615691	0.033561682	0.012768541	0.628176043	0.597912371	0	93	8.422860078	NA	80	1594	0.797
